Time step, Pipe time, Rend time, Save time, Comp time
410, 0.000628, 0.010958, 0, 0.187246
420, 0.000845, 0.022117, 1e-06, 0.185451
430, 0.000866, 0.016985, 1e-06, 0.153004
440, 0.000534, 0.010984, 1e-06, 0.214318
450, 0.000529, 0.010932, 1e-06, 0.14736
460, 0.000565, 0.011333, 1e-06, 0.195601
470, 0.000529, 0.011202, 0, 0.160542
480, 0.000619, 0.011359, 0, 0.207728
490, 0.00063, 0.010927, 1e-06, 0.20807
500, 0.001136, 0.01943, 0, 0.196757
510, 0.00099, 0.01438, 1e-06, 0.158922
520, 0.000636, 0.011623, 1e-06, 0.128437
530, 0.000546, 0.011138, 1e-06, 0.138268
540, 0.000538, 0.01095, 1e-06, 0.161171
550, 0.000565, 0.025225, 1e-06, 0.137319
560, 0.00066, 0.010874, 1e-06, 0.171188
570, 0.000583, 0.010945, 1e-06, 0.197235
580, 0.000586, 0.011033, 1e-06, 0.205056
590, 0.000547, 0.011079, 0, 0.128402
610, 0.000557, 0.0112, 0, 0.196329
620, 0.000591, 0.010957, 1e-06, 0.129765
630, 0.000643, 0.011645, 0, 0.20875
640, 0.000522, 0.207377, 0, 1.4555
650, 0.001631, 0.016723, 1e-06, 0.215834
660, 0.000843, 0.016772, 1e-06, 0.212179
670, 0.001795, 0.019065, 1e-06, 0.206365
680, 0.00085, 0.016847, 1e-06, 0.199225
690, 0.00062, 0.011502, 0, 0.216406
700, 0.000649, 0.010833, 1e-06, 0.142904
710, 0.000679, 0.010573, 1e-06, 0.205788
720, 0.000631, 0.011308, 1e-06, 0.206978
730, 0.000614, 0.012096, 1e-06, 0.162362
740, 0.000525, 0.010769, 0, 0.16381
750, 0.000572, 0.011406, 0, 0.20228
760, 0.001764, 0.016898, 1e-06, 0.152181
770, 0.000531, 0.011397, 1e-06, 0.132418
780, 0.000632, 0.011343, 0, 0.128599
790, 0.000525, 0.011503, 1e-06, 0.129941
800, 0.000529, 0.01105, 1e-06, 0.208326
810, 0.000568, 0.011565, 0, 0.132202
820, 0.000527, 0.011121, 1e-06, 0.135134
830, 0.000621, 0.011367, 1e-06, 0.13309
840, 0.00057, 0.011119, 1e-06, 0.133324
850, 0.000638, 0.011514, 1e-06, 0.13194
860, 0.000636, 0.011464, 1e-06, 0.130199
870, 0.000527, 0.01116, 1e-06, 0.126634
880, 0.000533, 0.011072, 0, 0.196431
890, 0.000633, 0.01077, 0, 0.138311
910, 0.000621, 0.011008, 1e-06, 0.206353
920, 0.000618, 0.011464, 1e-06, 0.208335
930, 0.000562, 0.010932, 0, 0.200102
940, 0.000522, 0.011042, 1e-06, 0.20443
950, 0.000523, 0.210719, 0, 1.43677
960, 0.001637, 0.023069, 0, 0.221195
970, 0.001813, 0.016681, 0, 0.200207
980, 0.000849, 0.017197, 1e-06, 0.200829
990, 0.000853, 0.016485, 1e-06, 0.140485
1000, 0.000532, 0.01111, 1e-06, 0.20813
1010, 0.000571, 0.016392, 1e-06, 0.161625
1020, 0.00053, 0.01142, 1e-06, 0.132614
1030, 0.000533, 0.011112, 1e-06, 0.134425
1040, 0.000564, 0.010936, 0, 0.201226
1050, 0.000571, 0.011791, 1e-06, 0.127879
1060, 0.000597, 0.011691, 0, 0.19832
1070, 0.00053, 0.01104, 1e-06, 0.199843
1080, 0.000633, 0.01125, 1e-06, 0.196585
1090, 0.000574, 0.011884, 1e-06, 0.208915
1100, 0.000565, 0.011221, 1e-06, 0.195527
1110, 0.000839, 0.016782, 0, 0.191017
1120, 0.001678, 0.016119, 1e-06, 0.119528
1130, 0.000867, 0.016815, 1e-06, 0.190051
1140, 0.000566, 0.011695, 1e-06, 0.200923
1150, 0.000527, 0.010948, 1e-06, 0.196458
1160, 0.000635, 0.010892, 0, 0.126546
1170, 0.000574, 0.011213, 1e-06, 0.132303
1180, 0.00053, 0.011247, 0, 0.127704
1190, 0.000531, 0.011204, 1e-06, 0.134531
1210, 0.000567, 0.01115, 0, 0.150404
1220, 0.000842, 0.016993, 0, 0.128492
1230, 0.000532, 0.011164, 0, 0.132148
1240, 0.000524, 0.011175, 1e-06, 0.188881
1250, 0.000541, 0.011794, 1e-06, 0.129874
1260, 0.00052, 0.209101, 1e-06, 1.45292
1270, 0.000887, 0.017115, 0, 0.215704
1280, 0.000872, 0.016661, 1e-06, 0.202516
1290, 0.001551, 0.017124, 1e-06, 0.20902
1300, 0.001725, 0.016675, 0, 0.194768
1310, 0.000631, 0.012126, 1e-06, 0.170912
1320, 0.000579, 0.011419, 1e-06, 0.133237
1330, 0.000577, 0.011017, 1e-06, 0.196188
1340, 0.000596, 0.011096, 0, 0.135457
1350, 0.000592, 0.011426, 0, 0.140796
1360, 0.000655, 0.010726, 1e-06, 0.207283
1370, 0.000552, 0.011168, 0, 0.199087
1380, 0.00059, 0.023464, 1e-06, 0.189631
1390, 0.00059, 0.011258, 1e-06, 0.124347
1400, 0.000591, 0.011584, 1e-06, 0.136876
1410, 0.000556, 0.011279, 0, 0.14122
1420, 0.000554, 0.011476, 1e-06, 0.17872
1430, 0.000544, 0.01112, 0, 0.12826
1440, 0.000541, 0.011097, 0, 0.132282
1450, 0.00064, 0.011183, 1e-06, 0.203223
1460, 0.000544, 0.021493, 0, 0.184891
1470, 0.000541, 0.011051, 0, 0.195481
1480, 0.00054, 0.011226, 0, 0.12883
1490, 0.000885, 0.016784, 0, 0.126831
1510, 0.000591, 0.011257, 1e-06, 0.20669
1520, 0.000632, 0.011052, 1e-06, 0.20606
1530, 0.000634, 0.011875, 1e-06, 0.170849
1540, 0.000657, 0.012633, 0, 0.133676
1550, 0.000588, 0.011107, 1e-06, 0.200035
1560, 0.000584, 0.01172, 0, 0.180531
1570, 0.000521, 0.211951, 1e-06, 1.4632
1580, 0.000848, 0.016654, 0, 0.145995
1590, 0.00085, 0.016687, 0, 0.135551
1600, 0.000846, 0.016619, 0, 0.200854
1610, 0.000616, 0.011106, 0, 0.210426
1620, 0.001795, 0.017062, 0, 0.188335
1630, 0.000636, 0.010858, 1e-06, 0.132657
1640, 0.000638, 0.011378, 0, 0.131796
1650, 0.000528, 0.011067, 0, 0.198522
1660, 0.000623, 0.022712, 1e-06, 0.190595
1670, 0.000527, 0.014967, 0, 0.141152
1680, 0.000523, 0.010902, 1e-06, 0.132674
1690, 0.000529, 0.011073, 1e-06, 0.137564
1700, 0.000532, 0.0117, 1e-06, 0.204428
1710, 0.000616, 0.011908, 1e-06, 0.203374
1720, 0.00062, 0.011327, 0, 0.196784
1730, 0.000529, 0.011185, 0, 0.198121
1740, 0.000522, 0.011002, 0, 0.19707
1750, 0.000562, 0.023716, 1e-06, 0.187444
1760, 0.000534, 0.011338, 0, 0.175501
1770, 0.000635, 0.012252, 0, 0.133531
1780, 0.000625, 0.012287, 1e-06, 0.181497
1790, 0.001504, 0.018771, 1e-06, 0.128139
1810, 0.000616, 0.011572, 1e-06, 0.141563
1810, 0.000621, 0.011167, 0, 0.136319
1820, 0.00057, 0.011182, 0, 0.136572
1820, 0.000631, 0.010802, 0, 0.197555
1830, 0.001791, 0.016661, 1e-06, 0.191734
1830, 0.000564, 0.010854, 1e-06, 0.208911
1840, 0.000577, 0.011373, 1e-06, 0.138416
1840, 0.000521, 0.189623, 1e-06, 1.51119
1850, 0.001212, 0.018641, 1e-06, 0.216102
1850, 0.000864, 0.017291, 0, 0.201652
1860, 0.000637, 0.011749, 0, 0.21424
1860, 0.000647, 0.012468, 1e-06, 0.134587
1870, 0.000529, 0.011041, 1e-06, 0.182941
1870, 0.000553, 0.011054, 0, 0.196272
1880, 0.000634, 0.01057, 0, 0.199386
1880, 0.000629, 0.022844, 0, 0.192521
1890, 0.000645, 0.011501, 1e-06, 0.200332
1890, 0.001594, 0.016251, 0, 0.193134
1900, 0.000523, 0.01092, 0, 0.199363
1900, 0.000635, 0.010832, 0, 0.196831
1910, 0.000569, 0.010872, 0, 0.204427
1910, 0.00062, 0.01095, 1e-06, 0.20281
1920, 0.000614, 0.010751, 0, 0.202742
1920, 0.000567, 0.011172, 0, 0.129021
1930, 0.000631, 0.010951, 0, 0.13541
1930, 0.000522, 0.01128, 0, 0.192172
1940, 0.000846, 0.016615, 0, 0.127342
1940, 0.0006, 0.011114, 1e-06, 0.134365
1950, 0.000529, 0.011254, 1e-06, 0.14672
1950, 0.000606, 0.011154, 0, 0.138972
1960, 0.000529, 0.011223, 0, 0.134845
1960, 0.000531, 0.021973, 1e-06, 0.120536
1970, 0.000529, 0.010869, 0, 0.201873
1970, 0.000628, 0.010975, 1e-06, 0.199849
1980, 0.000613, 0.010654, 0, 0.203956
1980, 0.001799, 0.011167, 1e-06, 0.197728
1990, 0.000528, 0.010791, 0, 0.204895
1990, 0.000529, 0.010894, 0, 0.176343
2000, 0.000523, 0.010888, 0, 0.192015
2000, 0.000528, 0.010771, 1e-06, 0.130665
2010, 0.000528, 0.018789, 0, 0.12491
2010, 0.00062, 0.011492, 1e-06, 0.132343
2020, 0.000568, 0.010902, 0, 0.127326
2020, 0.000522, 0.011178, 0, 0.205824
2030, 0.001791, 0.018737, 0, 0.186266
2030, 0.00061, 0.010921, 0, 0.19567
2040, 0.00052, 0.023132, 1e-06, 0.182362
2040, 0.000568, 0.010864, 1e-06, 0.209905
2050, 0.001793, 0.022954, 0, 0.129252
2050, 0.000525, 0.010816, 0, 0.122008
2060, 0.000608, 0.010973, 1e-06, 0.136425
2060, 0.000546, 0.010593, 0, 0.130591
2070, 0.000567, 0.010942, 1e-06, 0.129856
2070, 0.000568, 0.015267, 0, 0.122461
2080, 0.000526, 0.01083, 0, 0.123883
2080, 0.000632, 0.01065, 0, 0.194866
2090, 0.000556, 0.010875, 1e-06, 0.193058
2090, 0.000528, 0.010758, 0, 0.177509
2100, 0.000568, 0.010956, 1e-06, 0.133133
2110, 0.000575, 0.010766, 1e-06, 0.128457
2110, 0.000533, 0.010947, 1e-06, 0.134512
2120, 0.000584, 0.012991, 1e-06, 0.197424
2120, 0.001791, 0.020992, 1e-06, 0.192153
2130, 0.000631, 0.017998, 0, 0.176059
2130, 0.00063, 0.010931, 1e-06, 0.126116
2140, 0.000556, 0.010618, 0, 0.142565
2140, 0.00057, 0.023608, 0, 0.129688
2150, 0.000521, 0.209453, 0, 1.46298
2150, 0.001654, 0.018846, 0, 0.218676
2160, 0.000836, 0.01658, 0, 0.201247
2160, 0.00057, 0.011005, 1e-06, 0.222961
2170, 0.000531, 0.011129, 1e-06, 0.211201
2170, 0.000632, 0.010863, 0, 0.125007
2180, 0.000522, 0.010805, 1e-06, 0.200044
2180, 0.000631, 0.011111, 1e-06, 0.206533
2190, 0.000571, 0.022875, 0, 0.182272
2190, 0.000842, 0.016748, 0, 0.198201
2200, 0.000523, 0.010854, 1e-06, 0.182101
2200, 0.000577, 0.011318, 1e-06, 0.129795
2210, 0.000525, 0.01114, 1e-06, 0.196852
2210, 0.000581, 0.010957, 1e-06, 0.138337
2220, 0.000534, 0.011727, 1e-06, 0.128903
2220, 0.000636, 0.010812, 0, 0.207746
2230, 0.00063, 0.011639, 1e-06, 0.16231
2230, 0.000528, 0.010998, 1e-06, 0.188033
2240, 0.000534, 0.011177, 1e-06, 0.132969
2240, 0.000529, 0.010665, 0, 0.125203
2250, 0.000528, 0.011021, 1e-06, 0.207692
2250, 0.000633, 0.011653, 1e-06, 0.193168
2260, 0.000569, 0.011023, 0, 0.162175
2260, 0.000571, 0.011192, 1e-06, 0.132749
2270, 0.000528, 0.011032, 0, 0.129465
2270, 0.000523, 0.010978, 0, 0.132673
2280, 0.000551, 0.010715, 0, 0.19204
2280, 0.000565, 0.011038, 1e-06, 0.210016
2290, 0.000567, 0.011693, 0, 0.195883
2290, 0.000562, 0.0116, 0, 0.129783
2300, 0.00064, 0.011592, 1e-06, 0.138424
2300, 0.000619, 0.012056, 0, 0.262907
2310, 0.000617, 0.020815, 0, 0.135195
2310, 0.000659, 0.012593, 1e-06, 0.135563
2320, 0.000836, 0.016458, 0, 0.19457
2320, 0.001796, 0.016589, 0, 0.168762
2330, 0.00056, 0.011477, 1e-06, 0.141782
2330, 0.00057, 0.011511, 1e-06, 0.127886
2340, 0.000632, 0.011207, 0, 0.209644
2340, 0.001811, 0.016641, 1e-06, 0.14096
2350, 0.000634, 0.023529, 1e-06, 0.133916
2350, 0.000843, 0.021171, 1e-06, 0.124147
2360, 0.000567, 0.018697, 0, 0.137911
2360, 0.000844, 0.016717, 0, 0.143855
2370, 0.000569, 0.011462, 1e-06, 0.135345
2370, 0.000566, 0.011169, 1e-06, 0.147331
2380, 0.000567, 0.011474, 0, 0.199941
2380, 0.000587, 0.020449, 0, 0.194546
2390, 0.00181, 0.022624, 1e-06, 0.192039
2390, 0.001797, 0.022599, 0, 0.19453
2400, 0.000847, 0.016417, 0, 0.199248
2410, 0.000647, 0.022619, 1e-06, 0.135276
2420, 0.000639, 0.012495, 1e-06, 0.138137
2430, 0.000843, 0.016643, 0, 0.198492
2440, 0.00172, 0.021593, 1e-06, 0.129557
2450, 0.000617, 0.012383, 1e-06, 0.211207
2460, 0.000616, 0.011601, 1e-06, 0.198024
2470, 0.00164, 0.017595, 0, 0.148734
2480, 0.001635, 0.017927, 0, 0.1734
2490, 0.000616, 0.023754, 1e-06, 0.144472
2500, 0.000568, 0.199197, 0, 1.402
2510, 0.001661, 0.016474, 0, 0.222056
2520, 0.00084, 0.016343, 1e-06, 0.211105
2530, 0.00084, 0.016552, 1e-06, 0.208485
2540, 0.000634, 0.01177, 0, 0.204001
2550, 0.000623, 0.021969, 1e-06, 0.201911
2560, 0.00149, 0.020562, 1e-06, 0.197455
2570, 0.001299, 0.016753, 1e-06, 0.147431
2580, 0.000843, 0.016418, 0, 0.138556
2590, 0.000848, 0.0166, 1e-06, 0.201789
2600, 0.000882, 0.013174, 1e-06, 0.178229
2610, 0.00063, 0.023133, 1e-06, 0.188813
2620, 0.000568, 0.011245, 1e-06, 0.211394
2630, 0.00074, 0.011203, 0, 0.202917
2640, 0.000615, 0.019601, 0, 0.197737
2650, 0.001998, 0.017526, 0, 0.12859
2660, 0.00087, 0.016772, 0, 0.133632
2670, 0.000591, 0.01133, 0, 0.142455
2680, 0.000592, 0.011206, 1e-06, 0.13288
2690, 0.00059, 0.011379, 0, 0.133101
2710, 0.00064, 0.011595, 1e-06, 0.137767
2720, 0.000555, 0.011358, 0, 0.132274
2730, 0.000538, 0.011138, 1e-06, 0.206538
2740, 0.000541, 0.011942, 1e-06, 0.180953
2750, 0.000589, 0.011796, 0, 0.138632
2760, 0.000654, 0.022599, 1e-06, 0.125393
2770, 0.00055, 0.011004, 1e-06, 0.199602
2780, 0.00065, 0.012363, 1e-06, 0.205495
2790, 0.00066, 0.01124, 0, 0.142446
2800, 0.000639, 0.021792, 0, 0.132248
2810, 0.000628, 0.18552, 0, 1.47382
2820, 0.000836, 0.01661, 0, 0.222017
2830, 0.000837, 0.016454, 1e-06, 0.203421
2840, 0.000518, 0.010613, 0, 0.197406
2850, 0.001793, 0.014533, 0, 0.201895
2860, 0.000522, 0.011143, 1e-06, 0.189982
2870, 0.000842, 0.016741, 1e-06, 0.198954
2880, 0.000521, 0.010962, 0, 0.198312
2890, 0.000631, 0.010556, 0, 0.201482
2900, 0.000571, 0.01096, 1e-06, 0.199969
2910, 0.001814, 0.018535, 0, 0.167918
2920, 0.000526, 0.01079, 0, 0.134307
2930, 0.000596, 0.01086, 0, 0.208878
2940, 0.000637, 0.010607, 1e-06, 0.128477
2950, 0.000625, 0.011252, 0, 0.193527
2960, 0.000528, 0.011004, 1e-06, 0.207224
2970, 0.001822, 0.017052, 0, 0.188741
2980, 0.000847, 0.01331, 1e-06, 0.124007
2990, 0.000599, 0.010961, 1e-06, 0.127532
3010, 0.00057, 0.010905, 0, 0.203732
3020, 0.000566, 0.023142, 1e-06, 0.186055
3030, 0.000543, 0.010929, 1e-06, 0.192661
3040, 0.000568, 0.010958, 1e-06, 0.199041
3050, 0.00052, 0.011168, 1e-06, 0.201771
3060, 0.00084, 0.016548, 0, 0.200075
3070, 0.001793, 0.016762, 1e-06, 0.185732
3080, 0.00164, 0.016257, 1e-06, 0.19231
3090, 0.000565, 0.011563, 1e-06, 0.203572
3100, 0.000564, 0.010982, 1e-06, 0.147927
3110, 0.000522, 0.010941, 0, 0.194056
3120, 0.000519, 0.205435, 0, 1.43575
3130, 0.001385, 0.019006, 2e-06, 0.226887
3140, 0.000848, 0.016863, 1e-06, 0.203467
3150, 0.000618, 0.011331, 0, 0.2134
3160, 0.000593, 0.011493, 1e-06, 0.209016
3170, 0.000639, 0.011272, 0, 0.203849
3180, 0.000633, 0.0108, 1e-06, 0.21404
3190, 0.000635, 0.011036, 0, 0.211658
3200, 0.001795, 0.01389, 0, 0.194967
3210, 0.001807, 0.020636, 0, 0.194295
3220, 0.001147, 0.018448, 1e-06, 0.168989
3230, 0.000536, 0.010857, 1e-06, 0.19793
3240, 0.000569, 0.011135, 0, 0.161435
3250, 0.000522, 0.010961, 1e-06, 0.212048
3260, 0.000522, 0.010708, 1e-06, 0.194995
3270, 0.000527, 0.010888, 1e-06, 0.205425
3280, 0.000614, 0.010899, 0, 0.204267
3290, 0.001076, 0.016773, 1e-06, 0.206285
3310, 0.00052, 0.010808, 1e-06, 0.203299
3320, 0.000521, 0.011142, 1e-06, 0.204656
3330, 0.000525, 0.010964, 1e-06, 0.172902
3340, 0.000617, 0.011029, 0, 0.137747
3350, 0.000525, 0.010807, 0, 0.136134
3360, 0.000528, 0.011016, 0, 0.145918
3370, 0.000555, 0.010679, 0, 0.202708
3380, 0.000525, 0.015784, 1e-06, 0.20316
3390, 0.000521, 0.010956, 1e-06, 0.193903
3400, 0.0015, 0.011129, 0, 0.131356
3410, 0.000614, 0.011845, 0, 0.205598
3420, 0.000633, 0.010601, 1e-06, 0.176894
3430, 0.000521, 0.191438, 0, 1.46427
3440, 0.001505, 0.01774, 1e-06, 0.212648
3450, 0.000843, 0.01662, 1e-06, 0.201532
3460, 0.000521, 0.010952, 0, 0.204905
3470, 0.001644, 0.017991, 1e-06, 0.203391
3480, 0.001792, 0.023355, 0, 0.191839
3490, 0.000527, 0.010929, 1e-06, 0.194887
3500, 0.00052, 0.011154, 1e-06, 0.20015
3510, 0.000524, 0.015036, 0, 0.209026
3520, 0.001633, 0.014992, 1e-06, 0.196438
3530, 0.00053, 0.01095, 0, 0.208892
3540, 0.000527, 0.010811, 0, 0.182468
3550, 0.000527, 0.010962, 0, 0.132399
3560, 0.00063, 0.010965, 0, 0.130883
3570, 0.000521, 0.011123, 0, 0.204193
3580, 0.000569, 0.011221, 0, 0.202463
3590, 0.000565, 0.010946, 1e-06, 0.201668
4210, 0.000615, 0.011316, 0, 0.140586
4210, 0.000527, 0.010972, 0, 0.210067
4220, 0.000625, 0.010733, 0, 0.195809
4220, 0.000644, 0.010742, 1e-06, 0.130719
4230, 0.000524, 0.010989, 1e-06, 0.127995
4230, 0.000539, 0.010965, 0, 0.133966
4240, 0.000579, 0.010842, 1e-06, 0.190092
4240, 0.0018, 0.01659, 1e-06, 0.196067
4250, 0.000569, 0.010832, 0, 0.135934
4250, 0.000524, 0.01101, 1e-06, 0.128306
4260, 0.000569, 0.010819, 1e-06, 0.139753
4260, 0.000631, 0.012331, 1e-06, 0.205911
4270, 0.00052, 0.011154, 1e-06, 0.133066
4270, 0.000522, 0.209107, 0, 1.49395
4280, 0.001524, 0.018376, 1e-06, 0.213534
4280, 0.000855, 0.016685, 1e-06, 0.205806
4290, 0.000854, 0.016722, 1e-06, 0.177156
4290, 0.000554, 0.011164, 0, 0.143039
4300, 0.00058, 0.011091, 0, 0.128642
4300, 0.00058, 0.011172, 1e-06, 0.143185
4310, 0.000524, 0.011082, 1e-06, 0.198394
4310, 0.001494, 0.016619, 1e-06, 0.198128
4320, 0.001794, 0.013667, 0, 0.206804
4320, 0.000552, 0.011371, 0, 0.198217
4330, 0.000568, 0.011114, 0, 0.203677
4330, 0.000555, 0.011081, 1e-06, 0.201878
4340, 0.000566, 0.011077, 0, 0.19953
4340, 0.001504, 0.014044, 0, 0.20296
4350, 0.000522, 0.011279, 0, 0.138958
4350, 0.000611, 0.011024, 0, 0.210819
4360, 0.000567, 0.01101, 1e-06, 0.210882
4360, 0.000522, 0.010966, 0, 0.194566
4370, 0.000529, 0.010915, 0, 0.201384
4370, 0.000591, 0.010948, 0, 0.132987
4380, 0.000566, 0.011042, 0, 0.213935
4380, 0.000559, 0.010893, 0, 0.204192
4390, 0.000545, 0.011088, 0, 0.149485
4390, 0.000547, 0.010813, 0, 0.134513
4400, 0.000522, 0.010815, 0, 0.20041
4400, 0.00053, 0.011, 1e-06, 0.19811
4410, 0.000566, 0.022653, 0, 0.202896
4410, 0.000522, 0.010888, 1e-06, 0.135421
4420, 0.000532, 0.010917, 1e-06, 0.219379
4420, 0.00063, 0.010542, 0, 0.128815
4430, 0.000569, 0.011741, 0, 0.137987
4430, 0.000524, 0.010938, 1e-06, 0.200929
4440, 0.00063, 0.010779, 0, 0.202977
4440, 0.000519, 0.010851, 0, 0.198348
4450, 0.001638, 0.012889, 1e-06, 0.136131
4450, 0.000519, 0.01103, 1e-06, 0.195142
4460, 0.000598, 0.010678, 0, 0.197957
4460, 0.000895, 0.012783, 1e-06, 0.184584
4470, 0.000632, 0.010725, 0, 0.198896
4470, 0.000616, 0.010881, 1e-06, 0.144256
4480, 0.000522, 0.011063, 1e-06, 0.195821
4480, 0.000643, 0.010868, 1e-06, 0.135853
4490, 0.000583, 0.011042, 0, 0.133065
4490, 0.000569, 0.011093, 0, 0.131093
4500, 0.000524, 0.010963, 1e-06, 0.205564
4510, 0.001804, 0.02048, 1e-06, 0.148184
4520, 0.00058, 0.011064, 1e-06, 0.198773
4530, 0.000529, 0.01104, 0, 0.197303
4540, 0.0006, 0.01124, 0, 0.197916
4550, 0.000527, 0.010973, 0, 0.19915
4560, 0.000567, 0.015452, 0, 0.198415
4570, 0.001785, 0.016644, 1e-06, 0.188387
4580, 0.000616, 0.011702, 0, 0.201602
4590, 0.001081, 0.010898, 0, 0.185229
4600, 0.000605, 0.011084, 0, 0.13291
4610, 0.000531, 0.010969, 1e-06, 0.13901
4620, 0.000636, 0.010682, 0, 0.132022
4630, 0.000573, 0.018425, 1e-06, 0.130223
4640, 0.00057, 0.011037, 0, 0.140135
4650, 0.000591, 0.199693, 0, 1.4852
4660, 0.000893, 0.017502, 1e-06, 0.226632
4670, 0.000852, 0.020217, 0, 0.205552
4680, 0.000627, 0.010849, 0, 0.201687
4690, 0.000567, 0.011212, 1e-06, 0.208008
4700, 0.00053, 0.011304, 0, 0.212082
4710, 0.000525, 0.0111, 1e-06, 0.199694
4720, 0.000631, 0.010796, 0, 0.197833
4730, 0.000571, 0.011362, 1e-06, 0.205328
4740, 0.000525, 0.011168, 1e-06, 0.139769
4750, 0.000625, 0.011598, 0, 0.134273
4760, 0.000525, 0.011103, 0, 0.19832
4770, 0.001811, 0.01793, 0, 0.135931
4780, 0.000531, 0.011204, 0, 0.144399
4790, 0.000545, 0.011685, 0, 0.211773
4810, 0.00077, 0.010929, 0, 0.141101
4810, 0.000529, 0.011082, 1e-06, 0.13645
4820, 0.000838, 0.016657, 0, 0.14494
4820, 0.000528, 0.01083, 0, 0.131436
4830, 0.000848, 0.016735, 0, 0.142137
4830, 0.00052, 0.010771, 1e-06, 0.154297
4840, 0.00052, 0.010776, 1e-06, 0.205818
4840, 0.000632, 0.010731, 1e-06, 0.212109
4850, 0.000521, 0.010695, 1e-06, 0.202937
4850, 0.001798, 0.012722, 1e-06, 0.135745
4860, 0.000566, 0.01105, 0, 0.143024
4860, 0.000621, 0.010795, 0, 0.204731
4870, 0.000563, 0.020036, 0, 0.125922
4870, 0.000567, 0.011021, 0, 0.142446
4880, 0.000566, 0.011057, 1e-06, 0.206888
4880, 0.000533, 0.21728, 0, 1.43899
4890, 0.000852, 0.016411, 0, 0.22911
4890, 0.001678, 0.018396, 0, 0.202354
4900, 0.001413, 0.017455, 0, 0.200642
4900, 0.000848, 0.018372, 0, 0.198208
4910, 0.001404, 0.017093, 1e-06, 0.148621
4910, 0.000564, 0.011558, 0, 0.20344
4920, 0.001654, 0.017672, 0, 0.189403
4920, 0.001664, 0.019875, 1e-06, 0.14856
