Time step, Pipe time, Rend time, Save time, Comp time
670, 0.000965, 0.197495, 1e-06, 0.004495
680, 0.000962, 0.186056, 0, 0.015603
690, 0.000958, 0.204494, 1e-06, 0.004468
700, 0.000961, 0.185146, 0, 0.013462
710, 0.000957, 0.19992, 1e-06, 0.004096
720, 0.000654, 0.197532, 0, 0.004149
730, 0.000723, 0.127604, 1e-06, 0.076784
740, 0.000749, 0.124563, 1e-06, 0.077261
750, 0.000674, 0.141434, 1e-06, 0.060352
760, 0.000731, 0.125684, 0, 0.063177
770, 0.000738, 0.153922, 0, 0.003758
780, 0.00073, 0.201931, 1e-06, 0.00435
790, 0.000615, 0.126059, 1e-06, 0.077506
800, 0.000726, 0.127593, 1e-06, 0.074988
810, 0.001008, 0.126341, 0, 0.07823
820, 0.00095, 0.124486, 1e-06, 0.079578
830, 0.00072, 0.189933, 0, 0.003622
840, 0.001003, 0.167674, 1e-06, 0.036084
850, 0.000708, 0.129328, 0, 0.067996
860, 0.000692, 0.129118, 0, 0.058533
870, 0.001039, 0.197495, 0, 0.003787
880, 0.000968, 0.163193, 0, 0.032149
890, 0.000636, 0.196482, 0, 0.003082
910, 0.000695, 0.195819, 0, 0.002989
920, 0.000731, 0.200709, 0, 0.003553
930, 0.000979, 0.134647, 1e-06, 0.069888
940, 0.000973, 0.191186, 0, 0.011303
950, 0.000616, 0.524057, 0, 1.11814
960, 0.00097, 0.199463, 1e-06, 0.006888
970, 0.000983, 0.193944, 0, 0.008459
980, 0.000974, 0.193895, 1e-06, 0.009757
990, 0.000984, 0.193086, 0, 0.004464
1000, 0.001021, 0.161994, 0, 0.040884
1010, 0.000738, 0.19912, 0, 0.004536
1020, 0.001021, 0.126896, 1e-06, 0.077896
1030, 0.00098, 0.132631, 1e-06, 0.060678
1040, 0.000976, 0.136651, 1e-06, 0.064444
1050, 0.000741, 0.130541, 0, 0.063146
1060, 0.000745, 0.171459, 0, 0.027636
1070, 0.000978, 0.134294, 1e-06, 0.062384
1080, 0.000743, 0.195299, 1e-06, 0.004152
1090, 0.000728, 0.186759, 0, 0.018562
1100, 0.001022, 0.168942, 0, 0.029788
1110, 0.001025, 0.193774, 1e-06, 0.003065
1120, 0.000614, 0.126189, 1e-06, 0.008221
1130, 0.00106, 0.127073, 0, 0.07001
1140, 0.000936, 0.137393, 0, 0.064798
1150, 0.001021, 0.198362, 0, 0.00321
1160, 0.000696, 0.127563, 0, 0.074932
1170, 0.000772, 0.134662, 0, 0.064474
1180, 0.000865, 0.133052, 1e-06, 0.063155
1190, 0.000668, 0.127061, 0, 0.078615
1210, 0.000649, 0.132724, 1e-06, 0.065951
1220, 0.000674, 0.124547, 0, 0.073228
1230, 0.000738, 0.126439, 0, 0.058226
1240, 0.000735, 0.131549, 0, 0.057357
1250, 0.000752, 0.128092, 1e-06, 0.035528
1260, 0.000632, 0.567354, 0, 1.09348
1270, 0.001002, 0.191641, 0, 0.013119
1280, 0.001001, 0.197477, 0, 0.004209
1290, 0.001026, 0.193805, 1e-06, 0.013508
1300, 0.000988, 0.156923, 0, 0.045931
1310, 0.001031, 0.127458, 1e-06, 0.075421
1320, 0.001008, 0.192424, 1e-06, 0.012418
1330, 0.001027, 0.192345, 1e-06, 0.004503
1340, 0.000985, 0.135956, 1e-06, 0.067193
1350, 0.000723, 0.19938, 1e-06, 0.003297
1360, 0.000985, 0.131276, 0, 0.069983
1370, 0.000689, 0.1272, 1e-06, 0.059554
1380, 0.000621, 0.191649, 1e-06, 0.011412
1390, 0.00103, 0.126512, 0, 0.075942
1400, 0.000752, 0.13013, 0, 0.0716
1410, 0.000796, 0.127616, 0, 0.070533
1420, 0.001035, 0.169709, 0, 0.013297
1430, 0.000986, 0.17713, 0, 0.020365
1440, 0.001058, 0.192339, 0, 0.003504
1450, 0.001001, 0.130817, 1e-06, 0.069335
1460, 0.000684, 0.124862, 1e-06, 0.072441
1470, 0.000999, 0.185071, 0, 0.010266
1480, 0.000998, 0.149988, 1e-06, 0.039035
1490, 0.001036, 0.193175, 1e-06, 0.004766
1510, 0.001103, 0.197163, 1e-06, 0.005739
1520, 0.000995, 0.191231, 0, 0.008079
1530, 0.001031, 0.12504, 0, 0.070791
1540, 0.000693, 0.188731, 0, 0.002915
1550, 0.001104, 0.200115, 0, 0.002945
1560, 0.000777, 0.136114, 1e-06, 0.059811
1570, 0.000628, 0.531241, 0, 1.10307
1580, 0.001004, 0.196583, 0, 0.004064
1590, 0.001004, 0.196035, 0, 0.004422
1600, 0.000986, 0.198809, 0, 0.005902
1610, 0.000995, 0.177156, 1e-06, 0.030522
1620, 0.00099, 0.1293, 0, 0.074549
1630, 0.00068, 0.161338, 0, 0.01218
1640, 0.000735, 0.1245, 0, 0.077796
1650, 0.000731, 0.19517, 1e-06, 0.008233
1660, 0.000997, 0.194049, 0, 0.004183
1670, 0.000738, 0.127612, 1e-06, 0.013185
1680, 0.000987, 0.134009, 0, 0.057845
1690, 0.001033, 0.133434, 0, 0.064628
1700, 0.000777, 0.131669, 1e-06, 0.069518
1710, 0.000743, 0.13886, 0, 0.066461
1720, 0.001039, 0.192476, 1e-06, 0.006698
1730, 0.001039, 0.1702, 0, 0.032727
1740, 0.001038, 0.128667, 0, 0.076232
1750, 0.001027, 0.122442, 1e-06, 0.079899
1760, 0.000705, 0.199929, 1e-06, 0.003748
1770, 0.001132, 0.136903, 0, 0.002874
1780, 0.000685, 0.125666, 1e-06, 0.044199
1790, 0.001003, 0.193339, 0, 0.012051
1810, 0.000995, 0.163451, 0, 0.040363
1810, 0.000995, 0.198196, 0, 0.003493
1820, 0.000748, 0.155449, 0, 0.04456
1820, 0.000746, 0.125468, 0, 0.07182
1830, 0.001085, 0.13683, 1e-06, 0.0607
1830, 0.000749, 0.126106, 1e-06, 0.079289
1840, 0.000759, 0.197638, 1e-06, 0.005938
1840, 0.000628, 0.488176, 0, 1.16461
1850, 0.000997, 0.193523, 1e-06, 0.008484
1850, 0.000997, 0.186551, 0, 0.013879
1860, 0.000762, 0.124615, 0, 0.079513
1860, 0.000982, 0.198437, 0, 0.004196
1870, 0.000742, 0.126953, 0, 0.066652
1870, 0.00075, 0.124899, 0, 0.075306
1880, 0.000987, 0.189245, 1e-06, 0.013728
1880, 0.000996, 0.17849, 0, 0.024466
1890, 0.001028, 0.188751, 0, 0.013424
1890, 0.000765, 0.121913, 0, 0.074935
1900, 0.001029, 0.122753, 0, 0.074039
1900, 0.000739, 0.138712, 1e-06, 0.058443
1910, 0.000731, 0.125917, 1e-06, 0.077349
1910, 0.001023, 0.124636, 1e-06, 0.078209
1920, 0.001025, 0.128242, 0, 0.074763
1920, 0.001049, 0.121733, 1e-06, 0.009919
1930, 0.000743, 0.127705, 0, 0.071217
1930, 0.00103, 0.188846, 0, 0.011425
1940, 0.001004, 0.189205, 1e-06, 0.011084
1940, 0.000999, 0.196338, 0, 0.007791
1950, 0.00098, 0.18992, 0, 0.004398
1950, 0.000984, 0.19635, 1e-06, 0.004595
1960, 0.001008, 0.179245, 1e-06, 0.014175
1960, 0.001017, 0.125626, 0, 0.010782
1970, 0.001023, 0.1975, 0, 0.004224
1970, 0.000982, 0.188344, 0, 0.012218
1980, 0.000989, 0.188322, 1e-06, 0.006939
1980, 0.000985, 0.188853, 1e-06, 0.010818
1990, 0.000985, 0.188703, 0, 0.004208
1990, 0.001024, 0.189435, 1e-06, 0.004162
2000, 0.000979, 0.188894, 0, 0.004255
2000, 0.001028, 0.189065, 0, 0.010335
2010, 0.001025, 0.188788, 1e-06, 0.004238
2010, 0.001078, 0.189042, 0, 0.009325
2020, 0.000997, 0.18922, 0, 0.004154
2020, 0.001027, 0.188862, 1e-06, 0.013604
2030, 0.000981, 0.126594, 1e-06, 0.071729
2030, 0.001029, 0.122622, 1e-06, 0.0745
2040, 0.000726, 0.125664, 0, 0.074179
2040, 0.000991, 0.196015, 0, 0.00745
2050, 0.000985, 0.189018, 0, 0.003763
2050, 0.001033, 0.18859, 0, 0.005517
2060, 0.000993, 0.127334, 1e-06, 0.038036
2060, 0.001029, 0.189211, 0, 0.003538
2070, 0.000637, 0.122171, 1e-06, 0.004333
2070, 0.000994, 0.188752, 0, 0.005221
2080, 0.000733, 0.129035, 0, 0.066359
2080, 0.001034, 0.126004, 0, 0.067516
2090, 0.001032, 0.195659, 1e-06, 0.003607
2090, 0.00101, 0.189857, 0, 0.00354
2100, 0.000985, 0.189146, 1e-06, 0.003587
2110, 0.000983, 0.195066, 1e-06, 0.00362
2110, 0.001012, 0.131576, 0, 0.07351
2120, 0.001036, 0.129594, 1e-06, 0.066694
2120, 0.000771, 0.120549, 1e-06, 0.078889
2130, 0.001026, 0.189017, 0, 0.008701
2130, 0.001075, 0.188661, 0, 0.003614
2140, 0.000976, 0.195566, 0, 0.003582
2140, 0.000743, 0.124098, 1e-06, 0.012698
2150, 0.000656, 0.44532, 0, 1.17885
2150, 0.000998, 0.195638, 1e-06, 0.004447
2160, 0.000991, 0.191441, 0, 0.009891
2160, 0.001001, 0.187276, 1e-06, 0.017863
2170, 0.000994, 0.131863, 0, 0.069843
2170, 0.001044, 0.190012, 0, 0.0084
2180, 0.000989, 0.189411, 0, 0.011351
2180, 0.000991, 0.189413, 0, 0.01407
2190, 0.001, 0.196101, 0, 0.004106
2190, 0.000993, 0.134536, 0, 0.06902
2200, 0.000773, 0.127686, 0, 0.073524
2200, 0.000749, 0.133262, 0, 0.066851
2210, 0.000779, 0.12579, 1e-06, 0.075293
2210, 0.000739, 0.129678, 0, 0.06626
2220, 0.000758, 0.127217, 0, 0.070775
2220, 0.000758, 0.191879, 1e-06, 0.009916
2230, 0.000999, 0.19203, 1e-06, 0.00416
2230, 0.001067, 0.197203, 0, 0.004194
2240, 0.001013, 0.19202, 0, 0.004083
2240, 0.001037, 0.191448, 1e-06, 0.00968
2250, 0.00104, 0.190392, 1e-06, 0.016872
2250, 0.001037, 0.197374, 1e-06, 0.004201
2260, 0.000992, 0.135595, 1e-06, 0.066324
2260, 0.000759, 0.125121, 0, 0.074347
2270, 0.001038, 0.125724, 1e-06, 0.074045
2270, 0.00104, 0.126709, 0, 0.073693
2280, 0.001058, 0.189897, 0, 0.004125
2280, 0.000685, 0.202423, 1e-06, 0.004264
2290, 0.001007, 0.195375, 0, 0.004102
2290, 0.000997, 0.196819, 0, 0.004053
2300, 0.000984, 0.142542, 0, 0.015774
2300, 0.000991, 0.163, 0, 0.036946
2310, 0.000768, 0.123058, 0, 0.075359
2310, 0.001, 0.187863, 0, 0.003816
2320, 0.000755, 0.127964, 1e-06, 0.070556
2320, 0.000759, 0.130081, 0, 0.070277
2330, 0.000756, 0.127695, 0, 0.072426
2330, 0.000756, 0.124474, 1e-06, 0.079177
2340, 0.001001, 0.189427, 0, 0.013724
2340, 0.000995, 0.167142, 0, 0.004136
2350, 0.001016, 0.141256, 0, 0.014258
2350, 0.00075, 0.13113, 1e-06, 0.064868
2360, 0.000768, 0.123933, 0, 0.072936
2360, 0.000747, 0.129277, 1e-06, 0.070456
2370, 0.000758, 0.127328, 0, 0.073583
2370, 0.000996, 0.158819, 0, 0.039074
2380, 0.000849, 0.139178, 0, 0.064447
2380, 0.00104, 0.123254, 0, 0.076906
2390, 0.001001, 0.193818, 0, 0.007569
2390, 0.000745, 0.172279, 0, 0.033576
2400, 0.001039, 0.181607, 0, 0.019664
2410, 0.000993, 0.201737, 0, 0.002956
2420, 0.000749, 0.125949, 0, 0.012193
2430, 0.000712, 0.123285, 0, 0.073625
2440, 0.00071, 0.132826, 1e-06, 0.066819
2450, 0.000736, 0.123939, 0, 0.075008
2460, 0.000766, 0.131187, 0, 0.062909
2470, 0.000753, 0.139321, 1e-06, 0.005551
2480, 0.000998, 0.149767, 0, 0.029529
2490, 0.00072, 0.125133, 1e-06, 0.026927
2500, 0.000732, 0.534266, 0, 1.05898
2510, 0.001003, 0.190642, 0, 0.014251
2520, 0.000998, 0.198653, 0, 0.00592
2530, 0.000993, 0.194554, 1e-06, 0.009875
2540, 0.001002, 0.126728, 0, 0.078815
2550, 0.000994, 0.197104, 0, 0.01478
2560, 0.00099, 0.140858, 0, 0.062952
2570, 0.000998, 0.12643, 0, 0.059636
2580, 0.000837, 0.123749, 1e-06, 0.069622
2590, 0.000752, 0.12192, 0, 0.079547
2600, 0.001001, 0.189413, 0, 0.004093
2610, 0.000988, 0.197653, 0, 0.007615
2620, 0.001009, 0.188529, 0, 0.013035
2630, 0.000772, 0.124239, 0, 0.077779
2640, 0.001043, 0.122242, 0, 0.080468
2650, 0.000684, 0.189822, 0, 0.004532
2660, 0.001019, 0.159924, 0, 0.003464
2670, 0.000684, 0.127814, 0, 0.046127
2680, 0.000763, 0.130747, 1e-06, 0.062415
2690, 0.001045, 0.123235, 0, 0.079028
2710, 0.001151, 0.189231, 1e-06, 0.004153
2720, 0.000994, 0.190028, 0, 0.003746
2730, 0.000756, 0.125221, 0, 0.082537
2740, 0.000784, 0.195463, 0, 0.003644
2750, 0.000715, 0.137138, 1e-06, 0.063167
2760, 0.000767, 0.132806, 0, 0.05365
2770, 0.001048, 0.126185, 0, 0.072072
2780, 0.000776, 0.127637, 1e-06, 0.072212
2790, 0.000764, 0.121644, 1e-06, 0.018761
2800, 0.000761, 0.120393, 1e-06, 0.080759
2810, 0.000759, 0.520081, 1e-06, 1.09736
2820, 0.001006, 0.189132, 1e-06, 0.012557
2830, 0.001006, 0.189494, 0, 0.014789
2840, 0.00099, 0.188445, 0, 0.008891
2850, 0.001008, 0.14863, 1e-06, 0.054964
2860, 0.000999, 0.190877, 0, 0.009314
2870, 0.001012, 0.138855, 0, 0.115718
2880, 0.000716, 0.195374, 1e-06, 0.004649
2890, 0.000763, 0.122828, 1e-06, 0.07957
2900, 0.00077, 0.185242, 0, 0.014123
2910, 0.001004, 0.18838, 0, 0.01264
2920, 0.000735, 0.121722, 1e-06, 0.072576
2930, 0.001058, 0.189142, 1e-06, 0.018021
2940, 0.000768, 0.119594, 1e-06, 0.073759
2950, 0.000759, 0.124917, 1e-06, 0.074679
2960, 0.000779, 0.121954, 1e-06, 0.084882
2970, 0.001138, 0.120426, 1e-06, 0.082756
2980, 0.001031, 0.19161, 0, 0.007815
2990, 0.001082, 0.188856, 0, 0.007197
3010, 0.00104, 0.189919, 0, 0.012749
3020, 0.001084, 0.183267, 0, 0.020276
3030, 0.001081, 0.194354, 0, 0.006013
3040, 0.001038, 0.189318, 0, 0.005642
3050, 0.001081, 0.189279, 1e-06, 0.018889
3060, 0.001053, 0.189268, 0, 0.015049
3070, 0.001026, 0.119794, 1e-06, 0.075776
3080, 0.001071, 0.12575, 0, 0.071439
3090, 0.000726, 0.128587, 0, 0.073328
3100, 0.001066, 0.11906, 1e-06, 0.073846
3110, 0.001066, 0.123817, 0, 0.073118
3120, 0.000662, 0.50472, 0, 1.10049
3130, 0.001026, 0.199546, 0, 0.005747
3140, 0.001006, 0.194394, 1e-06, 0.009912
3150, 0.001011, 0.186339, 0, 0.019111
3160, 0.001021, 0.13858, 0, 0.06861
3170, 0.000772, 0.130758, 0, 0.073727
3180, 0.00102, 0.201253, 0, 0.007603
3190, 0.001062, 0.189582, 0, 0.018853
3200, 0.001002, 0.189114, 1e-06, 0.006082
3210, 0.00104, 0.156095, 1e-06, 0.045542
3220, 0.00104, 0.124053, 0, 0.078209
3230, 0.001043, 0.189482, 0, 0.01052
3240, 0.000991, 0.189543, 0, 0.010453
3250, 0.000718, 0.127247, 1e-06, 0.075694
3260, 0.000755, 0.131653, 0, 0.068747
3270, 0.000755, 0.125505, 1e-06, 0.076177
3280, 0.00099, 0.189998, 1e-06, 0.015627
3290, 0.000999, 0.173516, 0, 0.028282
3310, 0.000812, 0.123103, 1e-06, 0.072131
3320, 0.000782, 0.125785, 1e-06, 0.071787
3330, 0.000754, 0.122646, 0, 0.073313
3340, 0.000724, 0.184612, 1e-06, 0.010704
3350, 0.000737, 0.12751, 0, 0.068073
3360, 0.001051, 0.121937, 0, 0.059863
3370, 0.000771, 0.125482, 0, 0.076889
3380, 0.001048, 0.121722, 0, 0.080416
3390, 0.001054, 0.18935, 1e-06, 0.005594
3400, 0.001035, 0.190177, 1e-06, 0.005543
3410, 0.001013, 0.142146, 1e-06, 0.061412
3420, 0.000756, 0.19465, 0, 0.003464
3430, 0.00067, 0.44027, 0, 1.15973
3440, 0.001003, 0.195643, 1e-06, 0.004393
3450, 0.001, 0.190924, 0, 0.010594
3460, 0.000999, 0.195412, 0, 0.005906
3470, 0.000996, 0.188957, 1e-06, 0.012051
3480, 0.000709, 0.119425, 0, 0.092329
3490, 0.001034, 0.126683, 0, 0.068178
3500, 0.000754, 0.196088, 0, 0.007104
3510, 0.000995, 0.189005, 0, 0.013055
3520, 0.001031, 0.188849, 1e-06, 0.010695
3530, 0.001009, 0.189147, 1e-06, 0.012832
3540, 0.000992, 0.189637, 1e-06, 0.00761
3550, 0.001044, 0.122273, 0, 0.078058
3560, 0.000761, 0.126802, 0, 0.072015
3570, 0.000739, 0.127227, 0, 0.074191
3580, 0.00102, 0.189237, 1e-06, 0.010515
3590, 0.00099, 0.177008, 1e-06, 0.024389
4210, 0.000756, 0.120306, 1e-06, 0.081247
4210, 0.00104, 0.189947, 1e-06, 0.016482
4220, 0.000995, 0.190969, 0, 0.003795
4220, 0.000786, 0.123129, 0, 0.070276
4230, 0.001144, 0.125956, 1e-06, 0.066147
4230, 0.001036, 0.19157, 1e-06, 0.003405
4240, 0.001046, 0.120724, 1e-06, 0.064793
4240, 0.000752, 0.120151, 0, 0.080131
4250, 0.000802, 0.122734, 0, 0.080347
4250, 0.000751, 0.198741, 1e-06, 0.003702
4260, 0.000739, 0.123333, 0, 0.086815
4260, 0.000751, 0.197019, 0, 0.005649
4270, 0.000996, 0.189874, 0, 0.004362
4270, 0.000674, 0.568857, 0, 1.07717
4280, 0.00102, 0.189677, 0, 0.009048
4280, 0.00101, 0.190728, 0, 0.008975
4290, 0.001008, 0.185269, 0, 0.014979
4290, 0.000774, 0.122465, 0, 0.073383
4300, 0.001056, 0.182394, 1e-06, 0.019521
4300, 0.00101, 0.125955, 1e-06, 0.069456
4310, 0.000765, 0.121495, 0, 0.07715
4310, 0.000722, 0.123196, 1e-06, 0.077327
4320, 0.000786, 0.120636, 1e-06, 0.083756
4320, 0.001074, 0.121516, 0, 0.081186
4330, 0.000916, 0.124711, 0, 0.077609
4330, 0.000811, 0.119862, 0, 0.08062
4340, 0.000796, 0.119985, 1e-06, 0.078302
4340, 0.000856, 0.124765, 1e-06, 0.079898
4350, 0.000778, 0.122103, 1e-06, 0.015391
4350, 0.000641, 0.191291, 1e-06, 0.013075
4360, 0.000744, 0.130498, 0, 0.068492
4360, 0.001036, 0.191438, 1e-06, 0.01306
4370, 0.000996, 0.121664, 0, 0.07978
4370, 0.000773, 0.168859, 0, 0.025267
4380, 0.000719, 0.135378, 0, 0.065209
4380, 0.000776, 0.122029, 0, 0.081941
4390, 0.000748, 0.123438, 0, 0.02375
4390, 0.000735, 0.12024, 0, 0.016529
4400, 0.000822, 0.126379, 1e-06, 0.074109
4400, 0.00077, 0.128573, 1e-06, 0.07159
4410, 0.000741, 0.12306, 0, 0.08081
4410, 0.001064, 0.122168, 0, 0.072415
4420, 0.000738, 0.128477, 0, 0.075802
4420, 0.001085, 0.163171, 1e-06, 0.036167
4430, 0.001067, 0.192084, 0, 0.011117
4430, 0.001065, 0.191763, 0, 0.010104
4440, 0.00102, 0.189604, 0, 0.008514
4440, 0.00108, 0.19184, 0, 0.007414
4450, 0.001017, 0.192343, 1e-06, 0.009098
4450, 0.001061, 0.190752, 0, 0.008029
4460, 0.00102, 0.18941, 1e-06, 0.011557
4460, 0.000764, 0.126463, 0, 0.084353
4470, 0.001066, 0.189921, 0, 0.012007
4470, 0.000768, 0.128587, 0, 0.069266
4480, 0.000769, 0.131307, 0, 0.065789
4480, 0.001027, 0.133239, 1e-06, 0.012776
4490, 0.001065, 0.189254, 1e-06, 0.011754
4490, 0.000765, 0.196107, 0, 0.004054
4500, 0.001058, 0.190084, 0, 0.012366
4510, 0.001059, 0.189421, 0, 0.009753
4520, 0.001029, 0.18915, 1e-06, 0.010727
4530, 0.001026, 0.189183, 0, 0.004114
4540, 0.001048, 0.165738, 1e-06, 0.042036
4550, 0.001058, 0.12865, 0, 0.066161
4560, 0.001072, 0.124389, 0, 0.073059
4570, 0.000739, 0.133437, 0, 0.067003
4580, 0.001026, 0.190678, 1e-06, 0.01356
4590, 0.001037, 0.128068, 1e-06, 0.068521
4600, 0.001029, 0.190563, 1e-06, 0.004229
4610, 0.001066, 0.189812, 1e-06, 0.004028
4620, 0.001102, 0.138923, 0, 0.003755
4630, 0.001076, 0.196368, 0, 0.004023
4640, 0.001039, 0.17046, 0, 0.003673
4650, 0.000778, 0.519939, 0, 1.11214
4660, 0.001041, 0.196921, 0, 0.011238
4670, 0.001046, 0.191449, 0, 0.012073
4680, 0.001038, 0.190237, 0, 0.013302
4690, 0.001039, 0.190998, 1e-06, 0.016081
4700, 0.001054, 0.193473, 1e-06, 0.010533
4710, 0.001051, 0.197501, 1e-06, 0.004435
4720, 0.000787, 0.127578, 1e-06, 0.071488
4730, 0.000813, 0.125286, 0, 0.07661
4740, 0.00104, 0.190202, 1e-06, 0.007616
4750, 0.001046, 0.135963, 0, 0.051317
4760, 0.000798, 0.124901, 0, 0.074227
4770, 0.00113, 0.190866, 1e-06, 0.004439
4780, 0.001055, 0.160623, 1e-06, 0.00331
4790, 0.000755, 0.121506, 0, 0.082761
4810, 0.001053, 0.195417, 1e-06, 0.004217
4810, 0.001125, 0.190986, 1e-06, 0.004179
4820, 0.001059, 0.184808, 1e-06, 0.003487
4820, 0.001064, 0.154814, 0, 0.003846
4830, 0.000758, 0.131934, 0, 0.006632
4830, 0.000783, 0.119864, 0, 0.022152
4840, 0.000795, 0.125093, 1e-06, 0.077067
4840, 0.000787, 0.128301, 0, 0.072656
4850, 0.000817, 0.125152, 0, 0.078341
4850, 0.001083, 0.189674, 1e-06, 0.012327
4860, 0.001077, 0.189803, 1e-06, 0.010147
4860, 0.001101, 0.173746, 1e-06, 0.031379
4870, 0.000792, 0.125814, 1e-06, 0.068355
4870, 0.001104, 0.131423, 1e-06, 0.06301
4880, 0.001051, 0.136782, 0, 0.067318
4880, 0.000729, 0.517962, 0, 1.11136
4890, 0.001057, 0.193355, 0, 0.015892
4890, 0.001054, 0.189681, 1e-06, 0.009577
4900, 0.001101, 0.191752, 0, 0.013526
4900, 0.001051, 0.189668, 0, 0.01414
4910, 0.000717, 0.198059, 1e-06, 0.004105
4910, 0.001056, 0.19027, 0, 0.006332
4920, 0.001096, 0.189285, 1e-06, 0.005138
4920, 0.001064, 0.12853, 0, 0.071874
4930, 0.00078, 0.199488, 0, 0.004341
4930, 0.000806, 0.133156, 0, 0.004248
4940, 0.001051, 0.198261, 0, 0.004339
4940, 0.001116, 0.189458, 1e-06, 0.021423
4950, 0.001067, 0.157078, 0, 0.048535
4950, 0.00082, 0.196495, 0, 0.004554
4960, 0.000822, 0.125632, 1e-06, 0.080688
4960, 0.001088, 0.188725, 0, 0.006389
4970, 0.000816, 0.138614, 0, 0.059896
