Time step, Pipe time, Rend time, Save time, Comp time
240, 0.000974, 0.159598, 1e-06, 0.043934
250, 0.000754, 0.19268, 1e-06, 0.003097
250, 0.000725, 0.197498, 1e-06, 0.004641
260, 0.000996, 0.160266, 0, 0.014905
260, 0.000762, 0.198348, 0, 0.003798
270, 0.000752, 0.197623, 1e-06, 0.003813
270, 0.001027, 0.174207, 1e-06, 0.016164
280, 0.001051, 0.123421, 0, 0.036218
280, 0.000966, 0.19197, 0, 0.008039
290, 0.001063, 0.185271, 0, 0.003141
290, 0.000735, 0.128103, 0, 0.060276
300, 0.000771, 0.131817, 1e-06, 0.072005
310, 0.000732, 0.198466, 0, 0.003848
320, 0.001012, 0.163357, 1e-06, 0.015569
330, 0.000616, 0.468987, 0, 1.18202
340, 0.000984, 0.189009, 1e-06, 0.020816
350, 0.000972, 0.192452, 1e-06, 0.010832
360, 0.000967, 0.172202, 1e-06, 0.030329
370, 0.000675, 0.196277, 1e-06, 0.004373
380, 0.001015, 0.193076, 1e-06, 0.00835
390, 0.001008, 0.173645, 0, 0.022051
400, 0.00076, 0.126686, 0, 0.072318
410, 0.000755, 0.197302, 1e-06, 0.079741
420, 0.000755, 0.12199, 0, 0.07577
430, 0.001011, 0.125294, 1e-06, 0.085942
440, 0.000779, 0.126712, 0, 0.083934
450, 0.000727, 0.198044, 0, 0.00453
460, 0.000761, 0.121878, 1e-06, 0.069186
470, 0.000755, 0.198269, 0, 0.003459
480, 0.000753, 0.122308, 0, 0.081519
490, 0.000692, 0.121935, 1e-06, 0.079987
500, 0.000996, 0.18781, 1e-06, 0.005933
510, 0.000782, 0.134083, 0, 0.069798
520, 0.00101, 0.174229, 0, 0.0263
530, 0.001067, 0.125916, 1e-06, 0.066081
540, 0.000998, 0.15637, 1e-06, 0.040926
550, 0.001006, 0.189406, 0, 0.003181
560, 0.001004, 0.188601, 1e-06, 0.003752
570, 0.000761, 0.132473, 0, 0.063967
580, 0.000859, 0.12377, 1e-06, 0.0786
590, 0.000763, 0.182262, 0, 0.020855
610, 0.001056, 0.195925, 0, 0.004038
620, 0.001012, 0.136091, 1e-06, 0.059738
630, 0.001003, 0.198703, 1e-06, 0.008927
640, 0.000764, 0.513327, 1e-06, 1.10425
650, 0.000997, 0.190398, 0, 0.014834
660, 0.001024, 0.191421, 1e-06, 0.013034
670, 0.001014, 0.192999, 1e-06, 0.008973
680, 0.001011, 0.149277, 1e-06, 0.052324
690, 0.000755, 0.123963, 1e-06, 0.085458
700, 0.000783, 0.12408, 1e-06, 0.073383
710, 0.000991, 0.128425, 1e-06, 0.075706
720, 0.000748, 0.131749, 1e-06, 0.069845
730, 0.000746, 0.199832, 1e-06, 0.004336
740, 0.000753, 0.19722, 0, 0.004478
750, 0.000992, 0.196688, 1e-06, 0.00479
760, 0.000742, 0.122805, 1e-06, 0.066043
770, 0.000758, 0.122212, 1e-06, 0.035342
780, 0.000755, 0.186233, 0, 0.019935
790, 0.000749, 0.124645, 1e-06, 0.078443
800, 0.000758, 0.122611, 0, 0.0791
810, 0.000991, 0.192886, 1e-06, 0.010686
820, 0.00099, 0.165993, 1e-06, 0.037152
830, 0.00075, 0.123287, 1e-06, 0.069557
840, 0.000995, 0.192135, 1e-06, 0.010524
850, 0.000992, 0.191208, 0, 0.004649
860, 0.000991, 0.182687, 1e-06, 0.003759
870, 0.000802, 0.121314, 1e-06, 0.079635
880, 0.001048, 0.134621, 0, 0.060643
890, 0.000998, 0.192565, 1e-06, 0.006664
910, 0.000756, 0.121146, 1e-06, 0.077573
920, 0.00075, 0.130887, 1e-06, 0.073477
930, 0.000756, 0.123522, 1e-06, 0.081286
940, 0.000761, 0.127402, 0, 0.07542
950, 0.000647, 0.549458, 1e-06, 1.08811
960, 0.001017, 0.197867, 0, 0.009321
970, 0.001019, 0.159567, 1e-06, 0.042958
980, 0.001026, 0.198751, 0, 0.004866
990, 0.001039, 0.179082, 0, 0.01861
1000, 0.000775, 0.197327, 0, 0.005596
1010, 0.000761, 0.199264, 0, 0.004372
1020, 0.001017, 0.190567, 0, 0.013957
1030, 0.000757, 0.127018, 0, 0.066533
1040, 0.000762, 0.125847, 1e-06, 0.075465
1050, 0.000764, 0.127561, 0, 0.066174
1060, 0.00077, 0.195689, 1e-06, 0.003661
1070, 0.00078, 0.122811, 1e-06, 0.074234
1080, 0.00079, 0.125685, 0, 0.07401
1090, 0.000786, 0.130165, 0, 0.075014
1100, 0.001101, 0.122332, 1e-06, 0.075546
1110, 0.000787, 0.124071, 1e-06, 0.072153
1120, 0.001084, 0.129201, 1e-06, 0.003841
1130, 0.001043, 0.191584, 1e-06, 0.004324
1140, 0.00104, 0.187718, 0, 0.013537
1150, 0.000787, 0.129334, 0, 0.071706
1160, 0.001037, 0.19663, 1e-06, 0.004378
1170, 0.001048, 0.193307, 1e-06, 0.004375
1180, 0.001082, 0.190911, 1e-06, 0.004377
1190, 0.001039, 0.201454, 0, 0.003731
1210, 0.001041, 0.194392, 1e-06, 0.003825
1220, 0.001049, 0.193451, 0, 0.00381
1230, 0.001132, 0.123053, 1e-06, 0.061209
1240, 0.000782, 0.124775, 0, 0.064089
1250, 0.001084, 0.160169, 0, 0.003653
1260, 0.000683, 0.45206, 0, 1.16241
1270, 0.001007, 0.196674, 1e-06, 0.007876
1280, 0.001018, 0.190561, 0, 0.010914
1290, 0.001017, 0.19902, 0, 0.007367
1300, 0.001008, 0.191865, 0, 0.010568
1310, 0.001013, 0.19809, 0, 0.004417
1320, 0.001062, 0.192061, 0, 0.012636
1330, 0.000759, 0.122291, 1e-06, 0.074985
1340, 0.001013, 0.191362, 1e-06, 0.011367
1350, 0.001033, 0.173759, 0, 0.028474
1360, 0.000762, 0.196747, 0, 0.004394
1370, 0.000773, 0.123328, 1e-05, 0.063233
1380, 0.001059, 0.125817, 1e-06, 0.076748
1390, 0.001074, 0.13205, 1e-06, 0.07029
1400, 0.001062, 0.190927, 1e-06, 0.010258
1410, 0.001025, 0.192918, 1e-06, 0.004475
1420, 0.001063, 0.12898, 0, 0.051561
1430, 0.001017, 0.192132, 1e-06, 0.004322
1440, 0.001047, 0.128538, 0, 0.066526
1450, 0.001112, 0.191139, 1e-06, 0.007725
1460, 0.00107, 0.124599, 0, 0.071414
1470, 0.001061, 0.122133, 1e-06, 0.072245
1480, 0.000772, 0.125797, 1e-06, 0.063197
1490, 0.001165, 0.192384, 0, 0.004298
1510, 0.00103, 0.19621, 1e-06, 0.006148
1520, 0.001022, 0.192683, 1e-06, 0.005741
1530, 0.001016, 0.180509, 1e-06, 0.014619
1540, 0.001066, 0.125224, 1e-06, 0.065168
1550, 0.000777, 0.12628, 1e-06, 0.076588
1560, 0.001075, 0.192394, 1e-06, 0.003283
1570, 0.000659, 0.561349, 0, 1.0865
1580, 0.001049, 0.192215, 1e-06, 0.008568
1590, 0.001053, 0.191568, 1e-06, 0.008999
1600, 0.001013, 0.192913, 0, 0.011905
1610, 0.001055, 0.182527, 1e-06, 0.025553
1620, 0.000776, 0.199505, 1e-06, 0.004376
1630, 0.001012, 0.169588, 0, 0.003774
1640, 0.000758, 0.197299, 0, 0.004788
1650, 0.001057, 0.19374, 1e-06, 0.007757
1660, 0.001062, 0.131133, 1e-06, 0.067283
1670, 0.00076, 0.127497, 0, 0.01473
1680, 0.000766, 0.183812, 1e-06, 0.007176
1690, 0.001051, 0.193499, 0, 0.004279
1700, 0.001019, 0.129872, 1e-06, 0.070736
1710, 0.000779, 0.132991, 1e-06, 0.071439
1720, 0.001065, 0.1923, 1e-06, 0.006169
1730, 0.001232, 0.129074, 0, 0.072752
1740, 0.001064, 0.129818, 1e-06, 0.073844
1750, 0.001059, 0.196681, 0, 0.004445
1760, 0.001031, 0.18873, 1e-06, 0.013907
1770, 0.000769, 0.131465, 0, 0.007828
1780, 0.000767, 0.149511, 0, 0.019199
1790, 0.000772, 0.200254, 1e-06, 0.004421
1810, 0.001025, 0.191678, 0, 0.010921
1810, 0.001032, 0.193873, 1e-06, 0.006707
1820, 0.001028, 0.194645, 1e-06, 0.004437
1820, 0.001114, 0.192694, 1e-06, 0.004119
1830, 0.001028, 0.162705, 0, 0.034901
1830, 0.001072, 0.125538, 1e-06, 0.079574
1840, 0.001089, 0.199426, 1e-06, 0.00382
1840, 0.000739, 0.463229, 0, 1.2163
1850, 0.001036, 0.195434, 0, 0.006695
1850, 0.001026, 0.196761, 1e-06, 0.004973
1860, 0.001021, 0.189393, 0, 0.014355
1860, 0.001078, 0.182188, 0, 0.020709
1870, 0.001069, 0.125929, 0, 0.06745
1870, 0.001126, 0.126616, 0, 0.073202
1880, 0.001073, 0.126589, 0, 0.0767
1880, 0.001012, 0.195831, 0, 0.00699
1890, 0.001055, 0.189568, 0, 0.012892
1890, 0.000763, 0.126524, 0, 0.069074
1900, 0.000762, 0.126836, 0, 0.070396
1900, 0.000762, 0.125594, 1e-06, 0.071608
1910, 0.001053, 0.126024, 1e-06, 0.076989
1910, 0.00116, 0.192514, 0, 0.010043
1920, 0.00081, 0.189377, 0, 0.013632
1920, 0.00102, 0.1278, 0, 0.003796
1930, 0.001046, 0.12159, 0, 0.076917
1930, 0.000759, 0.125474, 0, 0.075347
1940, 0.001098, 0.189327, 1e-06, 0.010803
1940, 0.001057, 0.18966, 1e-06, 0.015617
1950, 0.001008, 0.189693, 0, 0.004706
1950, 0.001005, 0.194582, 0, 0.006462
1960, 0.001065, 0.188623, 1e-06, 0.004472
1960, 0.00075, 0.118991, 0, 0.017704
1970, 0.000775, 0.124314, 0, 0.07795
1970, 0.001053, 0.187942, 0, 0.012501
1980, 0.001004, 0.188461, 0, 0.006773
1980, 0.001051, 0.15856, 1e-06, 0.041381
1990, 0.000763, 0.125501, 1e-06, 0.067957
1990, 0.000759, 0.120531, 0, 0.07359
2000, 0.001051, 0.123866, 0, 0.06951
2000, 0.001073, 0.194991, 0, 0.004444
2010, 0.001001, 0.188094, 1e-06, 0.005084
2010, 0.00099, 0.127588, 0, 0.071236
2020, 0.000822, 0.118579, 0, 0.075216
2020, 0.000777, 0.120378, 1e-06, 0.082681
2030, 0.000817, 0.194465, 1e-06, 0.004118
2030, 0.000765, 0.177641, 0, 0.019789
2040, 0.001054, 0.121391, 0, 0.077695
2040, 0.000755, 0.120484, 1e-06, 0.082372
2050, 0.000775, 0.124862, 0, 0.067321
2050, 0.001064, 0.188402, 0, 0.004536
2060, 0.00102, 0.160272, 1e-06, 0.004177
2060, 0.000757, 0.124328, 0, 0.067964
2070, 0.000779, 0.11867, 1e-06, 0.006825
2070, 0.001063, 0.188195, 1e-06, 0.004561
2080, 0.001054, 0.189107, 0, 0.004739
2080, 0.001051, 0.15985, 1e-06, 0.032728
2090, 0.001054, 0.119346, 0, 0.079069
2090, 0.000762, 0.128936, 1e-06, 0.063934
2100, 0.000767, 0.124648, 0, 0.067434
2110, 0.000786, 0.120855, 0, 0.077212
2110, 0.001014, 0.199672, 1e-06, 0.004591
2120, 0.001168, 0.124745, 0, 0.071429
2120, 0.000756, 0.121086, 1e-06, 0.078439
2130, 0.000763, 0.194128, 1e-06, 0.003864
2130, 0.000787, 0.130633, 0, 0.062091
2140, 0.000756, 0.119385, 1e-06, 0.08014
2140, 0.000761, 0.120893, 0, 0.015914
2150, 0.000655, 0.471666, 0, 1.18573
2150, 0.001149, 0.189227, 1e-06, 0.010895
2160, 0.001029, 0.189271, 1e-06, 0.011225
2160, 0.001068, 0.183806, 0, 0.02139
2170, 0.001027, 0.188857, 0, 0.012762
2170, 0.001102, 0.187995, 1e-06, 0.010641
2180, 0.00103, 0.187998, 0, 0.013155
2180, 0.000817, 0.195216, 1e-06, 0.007817
2190, 0.001049, 0.188604, 0, 0.011624
2190, 0.001043, 0.141683, 1e-06, 0.061903
2200, 0.001055, 0.196465, 0, 0.004456
2200, 0.001034, 0.180731, 0, 0.019219
2210, 0.001161, 0.195996, 1e-06, 0.004504
2210, 0.00105, 0.167617, 0, 0.028078
2220, 0.000758, 0.132503, 0, 0.065624
2220, 0.000828, 0.119491, 0, 0.082657
2230, 0.000773, 0.123725, 1e-06, 0.073124
2230, 0.000804, 0.192134, 1e-06, 0.009778
2240, 0.001016, 0.188187, 0, 0.007949
2240, 0.000785, 0.133689, 0, 0.068133
2250, 0.000767, 0.122539, 0, 0.085345
2250, 0.000796, 0.121399, 1e-06, 0.080744
2260, 0.001064, 0.190957, 1e-06, 0.010856
2260, 0.000791, 0.120684, 0, 0.078819
2270, 0.000765, 0.195407, 0, 0.004409
2270, 0.001041, 0.133467, 1e-06, 0.067006
2280, 0.000772, 0.124302, 1e-06, 0.070273
2280, 0.000793, 0.133209, 1e-06, 0.073542
2290, 0.001068, 0.123071, 0, 0.076605
2290, 0.000794, 0.132234, 1e-06, 0.069091
2300, 0.001027, 0.153834, 0, 0.004269
2300, 0.000738, 0.129448, 1e-06, 0.06946
2310, 0.001018, 0.146547, 0, 0.051609
2310, 0.000791, 0.128348, 0, 0.063551
2320, 0.000768, 0.123349, 0, 0.075193
2320, 0.000835, 0.134272, 0, 0.065966
2330, 0.000788, 0.142482, 0, 0.057486
2330, 0.00079, 0.134001, 1e-06, 0.071143
2340, 0.000771, 0.122328, 1e-06, 0.081817
2340, 0.000791, 0.124182, 0, 0.046107
2350, 0.000811, 0.151126, 0, 0.004312
2350, 0.001043, 0.191127, 1e-06, 0.004388
2360, 0.001018, 0.161003, 1e-06, 0.037003
2360, 0.001045, 0.194703, 0, 0.00435
2370, 0.001009, 0.160338, 0, 0.040983
2370, 0.000787, 0.134063, 0, 0.06314
2380, 0.001196, 0.149774, 0, 0.0525
2380, 0.000789, 0.12509, 0, 0.074417
2390, 0.001012, 0.195789, 0, 0.004467
2390, 0.000787, 0.128795, 0, 0.075972
2400, 0.001052, 0.124413, 0, 0.07643
2410, 0.000785, 0.133192, 0, 0.069439
2420, 0.000767, 0.129505, 1e-06, 0.007675
2430, 0.001048, 0.133951, 0, 0.062444
2440, 0.001054, 0.167513, 0, 0.031901
2450, 0.000784, 0.125924, 1e-06, 0.07296
2460, 0.000766, 0.124562, 1e-06, 0.069575
2470, 0.000787, 0.139725, 0, 0.005655
2480, 0.000763, 0.135066, 0, 0.044493
2490, 0.000798, 0.125933, 1e-06, 0.026026
2500, 0.000723, 0.471195, 0, 1.13362
2510, 0.001022, 0.188345, 1e-06, 0.016813
2520, 0.001017, 0.188881, 1e-06, 0.014826
2530, 0.001014, 0.188935, 1e-06, 0.017145
2540, 0.001016, 0.191408, 0, 0.014121
2550, 0.001019, 0.123139, 1e-06, 0.087866
2560, 0.001022, 0.195923, 0, 0.00685
2570, 0.000783, 0.171589, 1e-06, 0.014753
2580, 0.001061, 0.126679, 0, 0.06659
2590, 0.000798, 0.132838, 1e-06, 0.068602
2600, 0.000794, 0.13107, 1e-06, 0.063086
2610, 0.000775, 0.193952, 1e-06, 0.012713
2620, 0.001022, 0.189027, 0, 0.012554
2630, 0.000784, 0.128105, 0, 0.073787
2640, 0.000776, 0.122926, 1e-06, 0.081912
2650, 0.000771, 0.169129, 1e-06, 0.025159
2660, 0.000771, 0.135834, 0, 0.027909
2670, 0.001018, 0.169859, 0, 0.003727
2680, 0.001076, 0.188275, 1e-06, 0.004295
2690, 0.00111, 0.195095, 1e-06, 0.006896
2710, 0.001073, 0.135098, 0, 0.058273
2720, 0.000772, 0.123657, 0, 0.069542
2730, 0.001106, 0.123613, 0, 0.083283
2740, 0.000775, 0.126219, 1e-06, 0.070571
2750, 0.001038, 0.188838, 0, 0.009912
2760, 0.001082, 0.13203, 0, 0.053264
2770, 0.001168, 0.124859, 1e-06, 0.072347
2780, 0.000777, 0.123571, 0, 0.075524
2790, 0.000789, 0.12617, 1e-06, 0.014135
2800, 0.000782, 0.132087, 0, 0.069033
2810, 0.000773, 0.475593, 0, 1.15165
2820, 0.001044, 0.189383, 0, 0.012248
2830, 0.001023, 0.189574, 1e-06, 0.014859
2840, 0.001065, 0.188821, 1e-06, 0.008592
2850, 0.000773, 0.125472, 1e-06, 0.078453
2860, 0.00077, 0.125312, 1e-06, 0.075558
2870, 0.001021, 0.189682, 0, 0.064742
2880, 0.001065, 0.189834, 1e-06, 0.009817
2890, 0.00105, 0.197353, 0, 0.004444
2900, 0.001133, 0.189101, 1e-06, 0.009945
2910, 0.001067, 0.196302, 0, 0.004399
2920, 0.001023, 0.189301, 0, 0.00444
2930, 0.001067, 0.189935, 1e-06, 0.01728
2940, 0.00077, 0.12, 0, 0.073369
2950, 0.000773, 0.125652, 1e-06, 0.073919
2960, 0.001117, 0.189708, 0, 0.016504
2970, 0.001026, 0.190098, 0, 0.013255
2980, 0.001023, 0.189021, 1e-06, 0.010414
2990, 0.001069, 0.188798, 1e-06, 0.007336
3010, 0.001026, 0.189394, 0, 0.013338
3020, 0.001079, 0.189796, 0, 0.013393
3030, 0.001084, 0.194649, 1e-06, 0.004573
3040, 0.001075, 0.18607, 0, 0.007703
3050, 0.001075, 0.198552, 1e-06, 0.007229
3060, 0.001085, 0.190057, 1e-06, 0.013128
3070, 0.001065, 0.135414, 1e-06, 0.059159
3080, 0.001075, 0.189655, 0, 0.006357
3090, 0.001018, 0.189221, 1e-06, 0.011584
3100, 0.001057, 0.18908, 0, 0.003762
3110, 0.001062, 0.166625, 1e-06, 0.03035
3120, 0.000665, 0.506289, 1e-06, 1.09781
3130, 0.001027, 0.200572, 0, 0.004866
3140, 0.001031, 0.197845, 0, 0.006591
3150, 0.001035, 0.18658, 1e-06, 0.019302
3160, 0.001085, 0.195602, 1e-06, 0.011413
3170, 0.001032, 0.194891, 1e-06, 0.009171
3180, 0.001043, 0.193934, 1e-06, 0.016322
3190, 0.001083, 0.132505, 0, 0.076238
3200, 0.000776, 0.129295, 0, 0.066324
3210, 0.001072, 0.190957, 1e-06, 0.010361
3220, 0.001023, 0.197305, 0, 0.004639
3230, 0.001029, 0.195661, 1e-06, 0.004302
3240, 0.001021, 0.195653, 1e-06, 0.004327
3250, 0.001025, 0.176103, 0, 0.026434
3260, 0.001074, 0.195428, 0, 0.004286
3270, 0.001035, 0.163845, 1e-06, 0.037466
3280, 0.001027, 0.187186, 0, 0.018596
3290, 0.00103, 0.190109, 0, 0.011392
3310, 0.001026, 0.132422, 1e-06, 0.062474
3320, 0.000778, 0.130866, 0, 0.066671
3330, 0.001074, 0.190948, 1e-06, 0.004325
3340, 0.001026, 0.190379, 1e-06, 0.004292
3350, 0.001029, 0.19039, 1e-06, 0.004283
3360, 0.001082, 0.177093, 0, 0.003737
3370, 0.001027, 0.190721, 0, 0.010172
3380, 0.001039, 0.190125, 0, 0.010794
3390, 0.001025, 0.168019, 0, 0.026152
3400, 0.001026, 0.190239, 1e-06, 0.004351
3410, 0.001078, 0.190899, 1e-06, 0.011742
3420, 0.001026, 0.173435, 0, 0.024501
3430, 0.000675, 0.519396, 1e-06, 1.08007
3440, 0.001033, 0.19536, 1e-06, 0.004795
3450, 0.00103, 0.189899, 1e-06, 0.011809
3460, 0.001025, 0.189866, 0, 0.011675
3470, 0.001026, 0.19661, 1e-06, 0.004461
3480, 0.00102, 0.131649, 0, 0.079784
3490, 0.000771, 0.129082, 1e-06, 0.066139
3500, 0.001066, 0.132251, 0, 0.070762
3510, 0.000767, 0.128949, 1e-06, 0.073616
3520, 0.000774, 0.129106, 1e-06, 0.071022
3530, 0.000768, 0.197588, 1e-06, 0.004574
3540, 0.001065, 0.189555, 1e-06, 0.008771
3550, 0.000774, 0.196104, 1e-06, 0.004252
3560, 0.001029, 0.189703, 1e-06, 0.008517
3570, 0.001031, 0.196356, 0, 0.004388
3580, 0.001025, 0.189965, 1e-06, 0.008659
3590, 0.001028, 0.155258, 0, 0.046069
4210, 0.000809, 0.196887, 1e-06, 0.004337
4210, 0.001076, 0.13364, 0, 0.072988
4220, 0.001025, 0.189705, 1e-06, 0.004692
4220, 0.00107, 0.163758, 0, 0.029326
4230, 0.000773, 0.147816, 1e-06, 0.044464
4230, 0.001095, 0.131668, 0, 0.063248
4240, 0.000777, 0.124053, 1e-06, 0.061708
4240, 0.000859, 0.195509, 1e-06, 0.004347
4250, 0.001023, 0.189243, 1e-06, 0.013235
4250, 0.001021, 0.18966, 0, 0.012509
4260, 0.001028, 0.20525, 0, 0.004312
4260, 0.001061, 0.131405, 1e-06, 0.071156
4270, 0.001024, 0.189496, 1e-06, 0.005055
4270, 0.000809, 0.559611, 0, 1.07054
4280, 0.000792, 0.123621, 1e-06, 0.075584
4280, 0.001037, 0.190011, 1e-06, 0.009731
4290, 0.001038, 0.195589, 1e-06, 0.00434
4290, 0.00104, 0.189702, 0, 0.00565
4300, 0.00104, 0.162298, 1e-06, 0.03963
4300, 0.001039, 0.190906, 1e-06, 0.004304
4310, 0.001047, 0.191182, 1e-06, 0.006876
4310, 0.001061, 0.155313, 1e-06, 0.044501
4320, 0.001049, 0.191078, 1e-06, 0.013101
4320, 0.001111, 0.197875, 1e-06, 0.004506
4330, 0.001047, 0.168498, 0, 0.033668
4330, 0.000829, 0.19569, 1e-06, 0.004338
4340, 0.001066, 0.190004, 0, 0.007835
4340, 0.001061, 0.191102, 0, 0.013145
4350, 0.001098, 0.132804, 0, 0.004258
4350, 0.000845, 0.124328, 0, 0.079793
4360, 0.001057, 0.190022, 0, 0.008561
4360, 0.001055, 0.198287, 0, 0.006122
4370, 0.001052, 0.196584, 0, 0.004616
4370, 0.001067, 0.1893, 0, 0.004304
4380, 0.001058, 0.190208, 0, 0.009664
4380, 0.001056, 0.184201, 1e-06, 0.01943
4390, 0.001104, 0.132151, 0, 0.014549
4390, 0.000793, 0.123973, 1e-06, 0.012657
4400, 0.00111, 0.131401, 0, 0.06868
4400, 0.001048, 0.19522, 0, 0.004423
4410, 0.001063, 0.191017, 1e-06, 0.011559
4410, 0.001046, 0.190054, 1e-06, 0.004315
4420, 0.000791, 0.123345, 1e-06, 0.080924
4420, 0.001101, 0.189104, 0, 0.009913
4430, 0.001046, 0.198779, 0, 0.004446
4430, 0.001094, 0.191757, 0, 0.010015
4440, 0.001049, 0.190788, 0, 0.007172
4440, 0.001054, 0.191137, 0, 0.008483
4450, 0.001045, 0.197944, 1e-06, 0.004584
4450, 0.001092, 0.193218, 1e-06, 0.005446
4460, 0.00111, 0.196414, 1e-06, 0.004349
4460, 0.001088, 0.202172, 1e-06, 0.006728
4470, 0.001039, 0.189567, 0, 0.012313
4470, 0.001069, 0.19108, 0, 0.006037
4480, 0.001094, 0.169823, 0, 0.026822
4480, 0.000794, 0.142673, 0, 0.00364
4490, 0.00109, 0.196549, 1e-06, 0.00435
4490, 0.00109, 0.186966, 0, 0.013033
4500, 0.001129, 0.123991, 0, 0.078598
4510, 0.000789, 0.19504, 0, 0.00442
4520, 0.000786, 0.195738, 1e-06, 0.004402
4530, 0.001093, 0.130016, 1e-06, 0.063438
4540, 0.001092, 0.203239, 1e-06, 0.004299
4550, 0.00109, 0.190192, 0, 0.0043
4560, 0.001094, 0.171657, 1e-06, 0.02575
4570, 0.000794, 0.195741, 1e-06, 0.00436
4580, 0.001754, 0.190833, 1e-06, 0.012544
4590, 0.001125, 0.171509, 0, 0.025014
4600, 0.000791, 0.123751, 1e-06, 0.071499
4610, 0.0011, 0.124281, 0, 0.06981
4620, 0.001022, 0.124151, 0, 0.018591
4630, 0.001145, 0.13279, 0, 0.067717
4640, 0.000807, 0.123118, 0, 0.051209
4650, 0.000887, 0.529339, 0, 1.08998
4660, 0.001065, 0.189954, 0, 0.018376
4670, 0.001065, 0.189452, 0, 0.014246
4680, 0.001075, 0.191504, 0, 0.012001
4690, 0.00111, 0.191526, 1e-06, 0.01584
4700, 0.00108, 0.19016, 1e-06, 0.014114
4710, 0.00107, 0.196024, 0, 0.006169
4720, 0.001115, 0.190623, 0, 0.007324
4730, 0.001125, 0.126399, 0, 0.075168
4740, 0.001066, 0.189957, 1e-06, 0.007908
4750, 0.001066, 0.183538, 1e-06, 0.003903
4760, 0.000801, 0.123898, 0, 0.07526
4770, 0.001123, 0.127929, 1e-06, 0.067719
4780, 0.000805, 0.125946, 1e-06, 0.038244
4790, 0.000828, 0.135343, 0, 0.068806
4810, 0.000812, 0.132029, 0, 0.068224
4810, 0.000888, 0.127283, 1e-06, 0.068429
4820, 0.000875, 0.128809, 1e-06, 0.059651
4820, 0.00082, 0.125608, 0, 0.033376
4830, 0.000819, 0.126238, 1e-06, 0.012271
4830, 0.000822, 0.127086, 0, 0.014803
4840, 0.000817, 0.127483, 1e-06, 0.074643
4840, 0.000832, 0.126899, 1e-06, 0.073975
4850, 0.000813, 0.124141, 0, 0.079302
4850, 0.001084, 0.190737, 0, 0.01126
4860, 0.001084, 0.133014, 0, 0.067273
4860, 0.001078, 0.196365, 0, 0.007285
4870, 0.001121, 0.189114, 0, 0.004527
4870, 0.001146, 0.189736, 1e-06, 0.004405
4880, 0.001069, 0.190557, 0, 0.01301
4880, 0.000934, 0.519394, 1e-06, 1.12261
4890, 0.0011, 0.190521, 1e-06, 0.019431
4890, 0.001076, 0.194617, 1e-06, 0.004597
4900, 0.001076, 0.163659, 1e-06, 0.041867
4900, 0.001084, 0.195781, 0, 0.008119
4910, 0.001073, 0.145307, 1e-06, 0.056838
4910, 0.000826, 0.137883, 1e-06, 0.059346
4920, 0.000823, 0.128658, 0, 0.066396
4920, 0.000837, 0.196286, 0, 0.004229
4930, 0.001077, 0.181286, 0, 0.022512
4930, 0.000819, 0.130408, 1e-06, 0.007155
